简历ID,岗位ID,数据集
R265,J1228,train
R265,J1229,train
R265,J1230,train
R265,J1231,train
R265,J1232,train
R265,J1233,train
R265,J1234,test
R265,J1235,test
R265,J1236,train
R265,J1237,train
R265,J1238,train
R265,J1239,train
R265,J1240,train
R265,J1241,test
R265,J1242,train
R265,J1243,test
R265,J1244,train
R265,J1245,train
R265,J1246,test
R265,J1247,valid
R265,J1248,train
R265,J1249,train
R265,J1250,train
R265,J1251,train
R265,J1252,train
R265,J1253,test
R265,J1254,train
R265,J1255,valid
R265,J1256,train
R265,J1257,train
R265,J1258,train
R265,J1259,test
R265,J1260,test
R265,J1261,train
R265,J1262,train
R265,J1263,train
R265,J1264,train
R265,J1265,train
R265,J1266,train
R265,J1267,train
R265,J1268,train
R265,J1269,train
R265,J1270,train
R265,J1271,train
R265,J1272,train
R265,J1273,train
R265,J1274,train
R265,J1275,train
R265,J1276,valid
R265,J1277,train
R265,J1278,train
R265,J1279,valid
R265,J1280,train
R265,J1281,train
R265,J1282,test
R265,J1283,train
R265,J1284,train
R265,J1285,train
R265,J1286,valid
R265,J1287,train
R265,J1288,test
R265,J1289,valid
R265,J1290,train
R265,J1291,train
R265,J1292,train
R265,J1293,test
R265,J1294,train
R265,J1295,test
R265,J1296,test
R265,J1297,test
R265,J1298,train
R265,J1299,test
R265,J1300,valid
R265,J1301,train
R265,J1302,valid
R265,J1303,train
R265,J1304,valid
R265,J1305,train
R265,J1306,train
R265,J1307,train
R265,J1308,train
R265,J1309,train
R265,J1310,train
R265,J1311,test
R265,J1312,test
R265,J1313,train
R265,J1314,valid
R265,J1315,train
R265,J1316,test
R265,J1317,valid
R265,J1318,test
R265,J1319,train
R265,J1320,test
R265,J1321,valid
R265,J1322,valid
R265,J1323,valid
R265,J1324,train
R265,J1325,train
R265,J1326,train
R265,J1327,train
R265,J1328,train
R265,J1329,train
R265,J1330,train
R265,J1331,train
R265,J1332,train
R265,J1333,train
R265,J1334,train
R265,J1335,train
R265,J1336,train
R265,J1337,test
R265,J1338,train
R265,J1339,train
R265,J1340,train
R265,J1341,train
R265,J1342,train
R265,J1343,train
R265,J1344,test
R265,J1345,test
R265,J1346,train
R265,J1347,train
R265,J1348,valid
R265,J1349,train
R265,J1350,train
R265,J1351,train
R265,J1352,train
R265,J1353,train
R265,J1354,train
R265,J1355,train
R265,J1356,train
R265,J1357,train
R265,J1358,train
R265,J1359,train
R265,J1360,train
R265,J1361,valid
R265,J1362,train
R265,J1363,train
R265,J1364,train
R265,J1365,train
R265,J1366,train
R265,J1367,test
R265,J1368,train
R265,J1369,test
R265,J1370,valid
R265,J1371,valid
R265,J1372,test
R265,J1373,train
R265,J1374,train
R265,J1375,valid
R265,J1376,train
R265,J1377,train
R265,J1378,train
R265,J1379,train
R265,J1380,train
R265,J1381,train
R265,J1382,train
R265,J1383,train
R265,J1384,test
R265,J1385,train
R265,J1386,train
R265,J1387,train
R265,J1388,test
R265,J1389,train
R265,J1390,train
R265,J1391,train
R265,J1392,train
R265,J1393,train
R265,J1394,test
R265,J1395,test
R265,J1396,valid
R265,J1397,train
R265,J1398,train
R265,J1399,test
R265,J1400,train
R265,J1401,train
R265,J1402,train
R265,J1403,train
R265,J1404,train
R265,J1405,train
R265,J1406,train
R265,J1407,train
R265,J1408,train
R265,J1409,valid
R265,J1410,train
R265,J1411,test
R265,J1412,train
R265,J1413,train
R265,J1414,train
R265,J1415,train
R265,J1416,train
R265,J1417,train
R265,J1418,train
R265,J1419,train
R265,J1420,valid
R265,J1421,train
R265,J1422,train
R265,J1423,train
R265,J1424,test
R265,J1425,test
R265,J1426,valid
R265,J1427,valid
R265,J1428,train
R265,J1429,train
R265,J1430,train
R265,J1431,train
R265,J1432,train
R265,J1433,test
R265,J1434,train
R265,J1435,valid
R265,J1436,train
R265,J1437,train
R265,J1438,train
R265,J1439,train
R265,J1440,train
R265,J1441,train
R265,J1442,train
R265,J1443,valid
R265,J1444,train
R265,J1445,train
R265,J1446,train
R265,J1447,train
R265,J1448,test
R265,J1449,test
R265,J1450,train
R265,J1451,valid
R265,J1452,train
R265,J1453,train
R265,J1454,valid
R265,J1455,valid
R265,J1456,train
R265,J1457,train
R265,J1458,train
R265,J1459,valid
R265,J1460,valid
R265,J1461,train
R265,J1462,train
R265,J1463,valid
R265,J1464,train
R265,J1465,train
R265,J1466,train
R265,J1467,train
R265,J1468,train
R265,J1469,valid
R265,J1470,train
R265,J1471,train
R265,J1472,valid
R265,J1473,train
R265,J1474,train
R265,J1475,test
R265,J1476,train
R265,J1477,train
R265,J1478,train
R265,J1479,train
R265,J1480,test
R265,J1481,valid
R265,J1482,train
R265,J1483,valid
R265,J1484,train
R265,J1485,test
R265,J1486,train
R265,J1487,test
R265,J1488,train
R265,J1489,test
R265,J1490,train
R265,J1491,train
R265,J1492,train
R265,J1493,valid
R265,J1494,train
R265,J1495,train
R265,J1496,train
R265,J1497,train
R265,J1498,valid
R265,J1499,train
R265,J1500,test
R265,J1501,valid
R265,J1502,valid
R265,J1503,valid
R265,J1504,train
R265,J1505,train
R265,J1506,valid
R265,J1507,test
R265,J1508,train
R265,J1509,test
R265,J1510,train
R265,J1511,valid
R265,J1512,train
R265,J1513,train
R265,J1514,test
R265,J1515,train
R265,J1516,train
R265,J1517,valid
R265,J1518,train
R265,J1519,train
R265,J1520,train
R265,J1521,train
R265,J1522,test
R265,J1523,test
R265,J1524,test
R265,J1525,train
R265,J1526,train
R265,J1527,test
R265,J1528,train
R265,J1529,train
R265,J1530,train
R265,J1531,valid
R265,J1532,train
R265,J1533,test
R265,J1534,train
R265,J1535,train
R265,J1536,train
R265,J1537,valid
R265,J1538,train
R265,J1539,train
R265,J1540,train
R265,J1541,test
R265,J1542,valid
R265,J1543,train
R265,J1544,train
R265,J1545,valid
R265,J1546,train
R265,J1547,train
R265,J1548,train
R265,J1549,train
R265,J1550,train
R265,J1551,valid
R265,J1552,train
R265,J1553,train
R265,J1554,valid
R265,J1555,train
R265,J1556,valid
R265,J1557,test
R265,J1558,train
R265,J1559,train
R265,J1560,train
R265,J1561,test
R265,J1562,train
R265,J1563,test
R265,J1564,train
R265,J1565,test
R265,J1566,test
R265,J1567,valid
R265,J1568,test
R265,J1569,train
R265,J1570,test
R265,J1571,train
R265,J1572,valid
R265,J1573,train
R265,J1574,train
R265,J1575,train
R265,J1576,train
R265,J1577,test
R265,J1578,valid
R265,J1579,train
R265,J1580,test
R265,J1581,train
R265,J1582,valid
R265,J1583,train
R265,J1584,train
R265,J1585,train
R265,J1586,train
R265,J1587,train
R265,J1588,valid
R265,J1589,valid
R265,J1590,train
R265,J1591,train
R265,J1592,test
R265,J1593,train
R265,J1594,train
R265,J1595,train
R265,J1596,test
R265,J1597,test
R265,J1598,train
R265,J1599,train
R265,J1600,train
R265,J1601,test
R265,J1602,train
R265,J1603,valid
R265,J1604,valid
R265,J1605,train
R265,J1606,valid
R265,J1607,train
R265,J1608,train
R265,J1609,valid
R265,J1610,valid
R265,J1611,valid
R265,J1612,train
R265,J1613,train
R265,J1614,train
R265,J1615,valid
R265,J1616,train
R265,J1617,train
R265,J1618,train
R265,J1619,train
R265,J1620,valid
R265,J1621,train
R265,J1622,test
R265,J1623,train
R265,J1624,train
R265,J1625,train
R265,J1626,train
R265,J1627,train
R265,J1628,train
R265,J1629,train
R265,J1630,test
R265,J1631,test
R265,J1632,test
R265,J1633,train
R265,J1634,train
R265,J1635,train
R265,J1636,train
R265,J1637,train
R265,J1638,train
R265,J1639,train
R265,J1640,train
R265,J1641,test
R265,J1642,train
R265,J1643,train
R265,J1644,train
R265,J1645,train
R265,J1646,train
R265,J1647,train
R265,J1648,train
R265,J1649,train
R265,J1650,test
R265,J1651,train
R265,J1652,train
R265,J1653,train
R265,J1654,train
R265,J1655,valid
R265,J1656,train
R265,J1657,train
R265,J1658,train
R265,J1659,train
R265,J1660,valid
R265,J1661,train
R265,J1662,test
R265,J1663,train
R265,J1664,train
R265,J1665,train
R265,J1666,valid
R265,J1667,train
R265,J1668,valid
R265,J1669,train
R265,J1670,test
R265,J1671,train
R265,J1672,valid
R265,J1673,train
R265,J1674,train
R265,J1675,test
R265,J1676,train
R265,J1677,valid
R265,J1678,train
R265,J1679,valid
R265,J1680,train
R265,J1681,train
R265,J1682,train
R265,J1683,train
R265,J1684,valid
R265,J1685,train
R265,J1686,train
R265,J1687,train
R265,J1688,valid
R265,J1689,valid
R265,J1690,train
R265,J1691,train
R265,J1692,train
R265,J1693,train
R265,J1694,train
R265,J1695,train
R265,J1696,train
R265,J1697,train
R265,J1698,test
R265,J1699,train
R265,J1700,train
R265,J1701,train
R265,J1702,train
R265,J1703,train
R265,J1704,train
R265,J1705,train
R265,J1706,train
R265,J1707,train
R265,J1708,train
R265,J1709,train
R265,J1710,train
R265,J1711,valid
R265,J1712,train
R265,J1713,train
R265,J1714,train
R265,J1715,train
R265,J1716,train
R265,J1717,train
R265,J1718,train
R265,J1719,train
R265,J1720,train
R265,J1721,train
R265,J1722,valid
R265,J1723,train
R265,J1724,train
R265,J1725,test
R265,J1726,train
R265,J1727,train
R265,J1728,train
R265,J1729,train
R265,J1730,valid
R265,J1731,train
R265,J1732,train
R265,J1733,test
R265,J1734,valid
R265,J1735,train
R265,J1736,test
R265,J1737,valid
R265,J1738,valid
R265,J1739,train
R265,J1740,valid
R265,J1741,test
R265,J1742,valid
R265,J1743,train
R265,J1744,train
R265,J1745,train
R265,J1746,train
R265,J1747,train
R265,J1748,train
R265,J1749,train
R265,J1750,train
R265,J1751,train
R265,J1752,train
R265,J1753,valid
R265,J1754,test
R265,J1755,valid
R265,J1756,valid
R265,J1757,train
R265,J1758,train
R265,J1759,train
R265,J1760,train
R265,J1761,train
R265,J1762,train
R265,J1763,train
R265,J1764,train
R265,J1765,test
R265,J1766,train
R265,J1767,train
R265,J1768,train
R265,J1769,valid
R265,J1770,train
R265,J1771,train
R265,J1772,train
R265,J1773,train
R265,J1774,train
R265,J1775,train
R265,J1776,test
R265,J1777,train
R265,J1778,train
R265,J1779,valid
R265,J1780,train
R265,J1781,valid
R265,J1782,train
R265,J1783,train
R265,J1784,train
R265,J1785,train
R265,J1786,train
R265,J1787,train
R265,J1788,valid
R265,J1789,valid
R265,J1790,train
R265,J1791,valid
R265,J1792,train
R265,J1793,train
R265,J1794,train
R265,J1795,valid
R265,J1796,test
R265,J1797,train
R265,J1798,test
R265,J1799,train
R265,J1800,train
R265,J1801,test
R265,J1802,train
R265,J1803,train
R265,J1804,train
R265,J1805,train
R265,J1806,test
R265,J1807,train
R265,J1808,valid
R265,J1809,train
R265,J1810,test
R265,J1811,test
R265,J1812,train
R265,J1813,train
R265,J1814,train
R265,J1815,valid
R265,J1816,test
R265,J1817,train
R265,J1818,test
R265,J1819,train
R265,J1820,train
R265,J1821,train
R265,J1822,train
R265,J1823,train
R265,J1824,train
R265,J1825,test
R265,J1826,train
R265,J1827,train
R265,J1828,test
R265,J1829,train
R265,J1830,valid
R265,J1831,train
R265,J1832,valid
R265,J1833,test
R265,J1834,train
R265,J1835,train
R265,J1836,test
R265,J1837,test
R265,J1838,train
R265,J1839,test
R265,J1840,train
R265,J1841,train
R265,J1842,train
R265,J1843,train
R265,J1844,train
R265,J1845,valid
R265,J1846,valid
R265,J1847,valid
R265,J1848,train
R265,J1849,valid
R265,J1850,train
R265,J1851,train
R265,J1852,valid
R265,J1853,train
R265,J1854,train
R265,J1855,train
R265,J1856,train
R265,J1857,train
R265,J1858,train
R265,J1859,valid
R265,J1860,train
R265,J1861,train
R265,J1862,valid
R265,J1863,train
R265,J1864,test
R265,J1865,train
R265,J1866,train
R265,J1867,train
R265,J1868,train
R265,J1869,train
R265,J1870,train
R265,J1871,train
R265,J1872,valid
R265,J1873,valid
R265,J1874,train
R265,J1875,train
R265,J1876,train
R265,J1877,train
R265,J1878,train
R265,J1879,train
R265,J1880,train
R265,J1881,train
R265,J1882,train
R265,J1883,valid
R265,J1884,valid
R265,J1885,train
R265,J1886,test
R265,J1887,valid
R265,J1888,test
R265,J1889,train
R265,J1890,train
R265,J1891,train
R265,J1892,train
R265,J1893,train
R265,J1894,valid
R265,J1895,train
R265,J1896,train
R265,J1897,train
R265,J1898,test
R265,J1899,valid
R265,J1900,train
R265,J1901,test
R265,J1902,test
R265,J1903,test
R265,J1904,train
R265,J1905,train
R265,J1906,train
R265,J1907,train
R265,J1908,test
R265,J1909,valid
R265,J1910,train
R265,J1911,train
R265,J1912,test
R265,J1913,train
R265,J1914,train
R265,J1915,train
R265,J1916,train
R265,J1917,train
R265,J1918,train
R265,J1919,train
R265,J1920,train
R265,J1921,train
R265,J1922,train
R265,J1923,train
R265,J1924,test
R265,J1925,train
R265,J1926,train
R265,J1927,train
R265,J1928,train
R265,J1929,valid
R265,J1930,train
R265,J1931,train
R265,J1932,valid
R265,J1933,test
R265,J1934,valid
R265,J1935,train
R265,J1936,train
R265,J1937,train
R265,J1938,test
R265,J1939,train
R265,J1940,train
R265,J1941,train
R265,J1942,train
R265,J1943,train
R265,J1944,train
R265,J1945,train
R265,J1946,train
R265,J1947,train
R265,J1948,train
R265,J1949,train
R265,J1950,train
R265,J1951,test
R265,J1952,train
R265,J1953,valid
R265,J1954,train
R265,J1955,test
R265,J1956,test
R265,J1957,test
R265,J1958,train
R265,J1959,train
R265,J1960,valid
R265,J1961,train
R265,J1962,train
R265,J1963,train
R265,J1964,train
R265,J1965,train
R265,J1966,train
R265,J1967,train
R265,J1968,train
R265,J1969,train
R265,J1970,train
R265,J1971,train
R265,J1972,test
R265,J1973,train
R265,J1974,train
R265,J1975,test
R265,J1976,train
R265,J1977,train
R265,J1978,test
R265,J1979,train
R265,J1980,train
R265,J1981,valid
R265,J1982,train
R265,J1983,train
R265,J1984,train
R265,J1985,train
R265,J1986,train
R265,J1987,train
R265,J1988,test
R265,J1989,train
R265,J1990,train
R265,J1991,test
R265,J1992,train
R265,J1993,train
R265,J1994,train
R265,J1995,train
R265,J1996,test
R265,J1997,train
R265,J1998,train
R265,J1999,train
R265,J2000,train
R265,J2001,train
R265,J2002,train
R265,J2003,train
R265,J2004,train
R265,J2005,train
R265,J2006,train
R265,J2007,train
R265,J2008,train
R265,J2009,train
R265,J2010,valid
R265,J2011,test
R265,J2012,train
R265,J2013,test
R265,J2014,train
R265,J2015,train
R265,J2016,train
R265,J2017,train
R265,J2018,train
R265,J2019,train
R265,J2020,train
R265,J2021,valid
R265,J2022,train
R265,J2023,train
R265,J2024,train
R265,J2025,valid
R265,J2026,valid
R265,J2027,train
R265,J2028,train
R265,J2029,valid
R265,J2030,train
R265,J2031,train
R265,J2032,train
R265,J2033,train
R265,J2034,train
R265,J2035,train
R265,J2036,test
R265,J2037,train
R265,J2038,valid
R265,J2039,valid
R265,J2040,train
R265,J2041,train
R265,J2042,train
R265,J2043,train
R265,J2044,valid
R265,J2045,train
R265,J2046,train
R265,J2047,test
R265,J2048,train
R265,J2049,train
R265,J2050,train
R265,J2051,test
R265,J2052,train
R265,J2053,train
R265,J2054,train
R265,J2055,train
R265,J2056,test
R265,J2057,train
R265,J2058,train
R265,J2059,train
R265,J2060,train
R265,J2061,valid
R265,J2062,train
R265,J2063,valid
R265,J2064,train
R265,J2065,train
R265,J2066,train
R265,J2067,test
R265,J2068,train
R265,J2069,train
R265,J2070,train
R265,J2071,test
R265,J2072,train
R265,J2073,train
R265,J2074,train
R265,J2075,train
R265,J2076,test
R265,J2077,train
R265,J2078,train
R265,J2079,valid
R265,J2080,train
R265,J2081,train
R265,J2082,valid
R265,J2083,train
R265,J2084,train
R265,J2085,train
R265,J2086,train
R265,J2087,train
R265,J2088,valid
R265,J2089,valid
R265,J2090,train
R265,J2091,train
R265,J2092,train
R265,J2093,train
R265,J2094,train
R265,J2095,train
R265,J2096,train
R265,J2097,train
R265,J2098,train
R265,J2099,train
R265,J2100,valid
R265,J2101,train
R265,J2102,valid
R265,J2103,train
R265,J2104,test
R265,J2105,test
R265,J2106,train
R265,J2107,train
R265,J2108,train
R265,J2109,train
R265,J2110,train
R265,J2111,train
R265,J2112,train
R265,J2113,train
R265,J2114,train
R265,J2115,train
R265,J2116,train
R265,J2117,test
R265,J2118,valid
R265,J2119,train
R265,J2120,valid
R265,J2121,train
R265,J2122,train
R265,J2123,valid
R265,J2124,train
R265,J2125,train
R265,J2126,train
R265,J2127,train
R265,J2128,train
R265,J2129,train
R265,J2130,train
R265,J2131,valid
R265,J2132,train
R265,J2133,train
R265,J2134,train
R265,J2135,train
R265,J2136,train
R265,J2137,train
R265,J2138,train
R265,J2139,train
R265,J2140,train
R265,J2141,train
R265,J2142,valid
R265,J2143,test
R265,J2144,train
R265,J2145,train
R265,J2146,train
R265,J2147,train
R265,J2148,train
R265,J2149,train
R265,J2150,train
R265,J2151,valid
R265,J2152,train
R265,J2153,valid
R265,J2154,test
R265,J2155,train
R265,J2156,train
R265,J2157,train
R265,J2158,test
R265,J2159,train
R265,J2160,train
R265,J2161,train
R265,J2162,train
R265,J2163,train
R265,J2164,train
R265,J2165,train
R265,J2166,test
R265,J2167,train
R265,J2168,train
R265,J2169,test
R265,J2170,train
R265,J2171,train
R265,J2172,train
R265,J2173,train
R265,J2174,train
R265,J2175,valid
R265,J2176,train
R265,J2177,train
R265,J2178,train
R265,J2179,train
R265,J2180,train
R265,J2181,train
R265,J2182,train
R265,J2183,valid
R265,J2184,train
R265,J2185,train
R265,J2186,train
R265,J2187,train
R265,J2188,train
R265,J2189,train
R265,J2190,test
R265,J2191,train
R265,J2192,valid
R265,J2193,valid
R265,J2194,train
R265,J2195,train
R265,J2196,train
R265,J2197,train
R265,J2198,train
R265,J2199,train
R265,J2200,test
R265,J2201,train
R265,J2202,test
R265,J2203,train
R265,J2204,train
R265,J2205,train
R265,J2206,train
R265,J2207,train
R265,J2208,test
R265,J2209,valid
R265,J2210,valid
R265,J2211,train
R265,J2212,train
R265,J2213,train
R265,J2214,test
R265,J2215,train
R265,J2216,test
R265,J2217,train
R265,J2218,train
R265,J2219,train
R265,J2220,valid
R265,J2221,train
R265,J2222,train
R265,J2223,train
R265,J2224,train
R265,J2225,test
R265,J2226,train
R265,J2227,test
R265,J2228,train
R265,J2229,train
R265,J2230,test
R265,J2231,valid
R265,J2232,train
R265,J2233,train
R265,J2234,train
R265,J2235,train
R265,J2236,train
R265,J2237,test
R265,J2238,train
R265,J2239,train
R265,J2240,test
R265,J2241,train
R265,J2242,test
R265,J2243,train
R265,J2244,valid
R265,J2245,train
R265,J2246,test
R265,J2247,train
R265,J2248,train
R265,J2249,test
R265,J2250,train
R265,J2251,test
R265,J2252,train
R265,J2253,valid
R265,J2254,train
R265,J2255,train
R265,J2256,test
R265,J2257,train
R265,J2258,train
R265,J2259,test
R265,J2260,train
R265,J2261,test
R265,J2262,train
R265,J2263,train
R265,J2264,test
R265,J2265,train
R265,J2266,train
R265,J2267,train
R265,J2268,test
R265,J2269,valid
R265,J2270,train
R265,J2271,train
R265,J2272,train
R265,J2273,train
R265,J2274,train
R265,J2275,train
R265,J2276,test
R265,J2277,test
R265,J2278,train
R265,J2279,train
R265,J2280,valid
R265,J2281,train
R265,J2282,valid
R265,J2283,valid
R265,J2284,train
R265,J2285,train
R265,J2286,train
R265,J2287,train
R265,J2288,train
R265,J2289,valid
R265,J2290,train
R265,J2291,test
R265,J2292,train
R265,J2293,train
R265,J2294,train
R265,J2295,valid
R265,J2296,train
R265,J2297,train
R265,J2298,test
R265,J2299,train
R265,J2300,test
R265,J2301,train
R265,J2302,train
R265,J2303,train
R265,J2304,valid
R265,J2305,train
R265,J2306,train
R265,J2307,valid
R265,J2308,train
R265,J2309,train
R265,J2310,train
R265,J2311,train
R265,J2312,train
R265,J2313,test
R265,J2314,test
R265,J2315,test
R265,J2316,valid
R265,J2317,valid
R265,J2318,train
R265,J2319,train
R265,J2320,test
R265,J2321,test
R265,J2322,train
R265,J2323,train
R265,J2324,train
R265,J2325,train
R265,J2326,train
R265,J2327,train
R265,J2328,train
R265,J2329,valid
R265,J2330,test
R265,J2331,train
R265,J2332,train
R265,J2333,valid
R265,J2334,train
R265,J2335,valid
R265,J2336,test
R265,J2337,valid
R265,J2338,train
R265,J2339,train
R265,J2340,train
R265,J2341,train
R265,J2342,train
R265,J5493,train
R265,J0991,train
R265,J3614,train
R265,J7858,train
R265,J4308,train
R265,J5640,train
R265,J2738,test
R265,J5242,train
R265,J6406,train
R265,J7804,valid
R265,J6427,train
R265,J0062,test
R265,J4367,valid
R265,J2609,test
R265,J8057,train
R265,J3909,test
R265,J4225,train
R265,J7728,train
R265,J4792,test
R265,J5145,train
R265,J3102,test
R265,J2683,train
R265,J5970,train
R265,J7064,test
R265,J0113,test
R265,J4846,train
R265,J8100,train
R265,J4077,train
R265,J6542,train
R265,J5219,valid
